
Save date(yyyy-MM-dd HH:mm:ss): 2023-05-01 15:10:53 / Application Release: VAG DPF v.3.28.12 / Log Format: 1.3
Time (ms)	Soot Mass Calc. (g)	Regen. Duration (min)	Distance Since Last Regen. (km)	Time Since Last Regen. (min)	Oil Ash Residue (g)	Low Press. EGR Closing (%)	DPF Input Gas Temp. (°C)	DPF Surface Temp. (°C)	Nox sulfur charge (g)	Post injection 1 (mg/str)	Post injection 2 (mg/str)	Post injection 3 (mg/str)	Distance driven (km)	
1682945364018	5.82	0	82	48	47.14	73	352	339	1.59	0.00	19.85	1.75	196204	
1682945364701	5.82	0	82	48	47.14	72	349	339	1.59	0.00	20.14	1.75	196204	
1682945365352	5.82	0	82	48	47.14	73	347	339	1.59	0.00	20.17	1.75	196204	
1682945366037	5.82	0	82	48	47.14	72	344	339	1.59	0.00	20.24	1.75	196204	
1682945366719	5.83	0	82	48	47.14	72	343	339	1.59	0.00	0.00	0.00	196204	
1682945367404	5.83	0	82	48	47.14	73	341	339	1.59	0.00	0.00	0.00	196204	
1682945368060	5.83	0	82	48	47.14	56	339	339	1.59	0.00	0.00	1.91	196204	
1682945368736	5.83	0	82	48	47.14	44	338	338	1.59	0.00	0.00	1.90	196204	
1682945369390	5.83	0	82	48	47.14	46	338	338	1.59	0.00	0.00	1.91	196204	
1682945370057	5.83	0	82	48	47.14	48	338	338	1.59	0.00	0.00	1.91	196204	
1682945370745	5.83	0	82	48	47.14	48	339	338	1.59	0.00	0.00	1.91	196204	
1682945371423	5.84	0	82	48	47.14	47	341	337	1.59	0.00	0.00	1.91	196204	
1682945372073	5.84	0	82	48	47.14	47	344	337	1.59	0.00	0.00	1.92	196204	
1682945372724	5.84	0	82	48	47.14	47	347	337	1.59	0.00	0.00	1.92	196204	
1682945373392	5.84	0	82	48	47.14	47	349	337	1.59	0.00	0.00	1.92	196204	
1682945374044	5.84	0	82	48	47.14	47	353	337	1.59	0.00	0.00	1.92	196204	
1682945374753	5.84	0	82	48	47.14	47	356	337	1.59	0.00	0.00	1.92	196204	
1682945375426	5.84	0	82	48	47.14	47	360	337	1.59	0.00	0.00	1.93	196204	
1682945376095	5.84	0	82	48	47.14	48	364	337	1.59	0.00	0.00	1.93	196204	
1682945376743	5.84	0	82	48	47.14	49	367	337	1.59	0.00	0.00	1.93	196204	
1682945377396	5.84	0	82	48	47.14	50	371	337	1.59	0.00	0.00	1.93	196205	
1682945378064	5.84	0	82	48	47.14	51	374	337	1.59	0.00	0.00	1.94	196205	
1682945378754	5.85	0	82	48	47.14	52	376	338	1.59	0.00	0.00	1.94	196205	
1682945379416	5.85	0	82	48	47.14	53	378	338	1.59	0.00	0.00	1.95	196205	
1682945380082	5.85	0	82	48	47.14	54	380	338	1.59	0.00	0.00	1.96	196205	
1682945380747	5.85	0	82	48	47.14	55	381	339	1.59	0.00	0.00	1.98	196205	
1682945381418	5.85	0	83	48	47.14	56	381	339	1.59	0.00	0.00	2.00	196205	
1682945382083	5.85	0	83	48	47.14	58	381	339	1.59	0.00	0.00	2.00	196205	
1682945382775	5.85	0	83	48	47.14	59	381	339	1.59	0.00	0.00	2.00	196205	
1682945383437	5.85	0	83	48	47.14	59	381	340	1.59	0.00	0.00	1.96	196205	
1682945384117	5.85	0	83	48	47.14	59	379	340	1.59	0.00	0.00	1.95	196205	
1682945384770	5.85	0	83	48	47.14	58	378	340	1.59	0.00	0.00	1.91	196205	
1682945385421	5.85	0	83	48	47.14	56	377	340	1.59	0.00	0.00	1.82	196205	
1682945386106	5.85	0	83	48	47.14	55	375	341	1.59	0.00	0.00	1.61	196205	
1682945386755	5.85	0	83	48	47.14	54	374	341	1.59	0.00	0.00	1.21	196205	
1682945387439	5.85	0	83	48	47.14	54	371	341	1.59	0.00	0.00	1.13	196205	
1682945388091	5.85	0	83	48	47.14	53	369	341	1.59	0.00	0.00	0.89	196205	
1682945388758	5.85	0	83	48	47.14	53	367	341	1.59	0.00	0.00	0.73	196205	
1682945389423	5.85	0	83	48	47.14	53	366	341	1.59	0.00	0.00	0.60	196205	
1682945390092	5.85	0	83	48	47.14	53	363	341	1.59	0.00	0.00	0.60	196205	
1682945390745	5.85	0	83	48	47.14	52	361	341	1.59	0.00	0.00	0.60	196205	
1682945391443	5.85	0	83	48	47.14	52	360	341	1.59	0.00	0.00	0.60	196205	
1682945392098	5.85	0	83	48	47.14	53	357	341	1.59	0.00	0.00	0.60	196205	
1682945392794	5.85	0	83	48	47.14	53	355	341	1.59	0.00	0.00	0.60	196205	
1682945393444	5.85	0	83	48	47.14	53	353	341	1.59	0.00	0.00	0.60	196205	
1682945394116	5.85	0	83	48	47.14	60	350	341	1.59	0.00	0.00	0.00	196205	
1682945394795	5.85	0	83	49	47.14	61	349	341	1.59	0.00	0.00	0.00	196205	
1682945395463	5.85	0	83	49	47.14	97	346	341	1.59	0.00	0.00	0.00	196205	
1682945396133	5.85	0	83	49	47.14	96	344	341	1.59	0.00	0.00	0.00	196205	
1682945396813	5.85	0	83	49	47.14	95	343	341	1.59	0.00	0.00	0.00	196205	
1682945397461	5.85	0	83	49	47.14	99	341	341	1.59	0.00	0.00	0.00	196205	
1682945398115	5.85	0	83	49	47.14	99	338	341	1.59	0.00	0.00	0.00	196205	
1682945398765	5.85	0	83	49	47.14	100	336	341	1.59	0.00	0.00	0.00	196205	
1682945399431	5.85	0	83	49	47.14	99	334	340	1.59	0.00	0.00	0.00	196205	
1682945400085	5.85	0	83	49	47.14	99	332	340	1.59	0.00	0.00	0.00	196205	
1682945400766	5.85	0	83	49	47.14	72	329	340	1.59	0.00	0.00	0.00	196205	
1682945401438	5.85	0	83	49	47.14	66	327	340	1.59	0.00	0.00	0.00	196205	
1682945402104	5.85	0	83	49	47.14	61	325	339	1.59	0.00	0.00	0.60	196205	
1682945402786	5.85	0	83	49	47.14	52	323	339	1.59	0.00	0.00	0.60	196205	
1682945403438	5.85	0	83	49	47.14	52	322	339	1.59	0.00	0.00	0.75	196205	
1682945404139	5.85	0	83	49	47.14	52	320	338	1.59	0.00	0.00	1.54	196205	
1682945404788	5.85	0	83	49	47.14	50	317	338	1.59	0.00	0.00	1.89	196205	
1682945405439	5.85	0	83	49	47.14	55	315	338	1.59	0.00	0.00	2.00	196205	
1682945406089	5.85	0	83	49	47.14	58	313	337	1.59	0.00	0.00	2.00	196205	
1682945406757	5.85	0	83	49	47.14	55	311	337	1.59	0.00	0.00	1.99	196206	
1682945407409	5.85	0	83	49	47.14	53	307	336	1.59	0.00	0.00	1.95	196206	
1682945408076	5.85	0	83	49	47.14	50	305	335	1.59	0.00	0.00	1.90	196206	
1682945408737	5.85	0	83	49	47.14	50	302	334	1.59	0.00	0.00	1.89	196206	
1682945409421	5.85	0	83	49	47.14	46	299	333	1.59	0.00	0.00	1.89	196206	
1682945410093	5.85	0	84	49	47.14	46	296	332	1.59	0.00	0.00	1.89	196206	
1682945410778	5.85	0	84	49	47.14	47	292	331	1.59	0.00	0.00	1.89	196206	
1682945411440	5.86	0	84	49	47.14	47	289	330	1.59	0.00	0.00	1.89	196206	
1682945412110	5.86	0	84	49	47.14	49	285	329	1.59	0.00	0.00	1.89	196206	
1682945412763	5.86	0	84	49	47.14	52	281	327	1.59	0.00	0.00	1.63	196206	
1682945413457	5.86	0	84	49	47.14	57	277	326	1.59	0.00	0.00	1.21	196206	
1682945414115	5.86	0	84	49	47.14	60	273	324	1.59	0.00	0.00	1.05	196206	
1682945414780	5.86	0	84	49	47.14	62	270	323	1.59	0.00	0.00	0.90	196206	
1682945415448	5.86	0	84	49	47.14	63	268	321	1.59	0.00	0.00	0.85	196206	
1682945416131	5.86	0	84	49	47.14	63	265	319	1.59	0.00	0.00	0.85	196206	
1682945416816	5.86	0	84	49	47.14	64	263	318	1.59	0.00	0.00	0.84	196206	
1682945417483	5.86	0	84	49	47.14	63	261	316	1.59	0.00	0.00	0.82	196206	
1682945418132	5.86	0	84	49	47.14	64	260	314	1.59	0.00	0.00	0.82	196206	
1682945418784	5.86	0	84	49	47.14	63	259	313	1.59	0.00	0.00	0.85	196206	
1682945419452	5.86	0	84	49	47.14	61	259	311	1.59	0.00	0.00	0.94	196206	
1682945420102	5.86	0	84	49	47.14	61	259	310	1.59	0.00	0.00	0.96	196206	
1682945420785	5.86	0	84	49	47.14	58	259	308	1.59	0.00	0.00	1.18	196206	
1682945421459	5.86	0	84	49	47.14	57	260	307	1.59	0.00	0.00	1.24	196206	
1682945422119	5.86	0	84	49	47.14	57	261	305	1.59	0.00	0.00	1.41	196206	
1682945422770	5.86	0	84	49	47.14	55	262	304	1.59	0.00	0.00	1.56	196206	
1682945423435	5.86	0	84	49	47.14	54	264	302	1.59	0.00	0.00	1.65	196206	
1682945424105	5.86	0	84	49	47.14	54	266	301	1.59	0.00	0.00	1.88	196206	
1682945424769	5.86	0	84	49	47.14	53	268	300	1.59	0.00	0.00	1.94	196206	
1682945425422	5.86	0	84	49	47.14	53	270	299	1.59	0.00	0.00	1.94	196206	
1682945426129	5.86	0	84	49	47.14	51	273	298	1.59	0.00	0.00	1.94	196206	
1682945426792	5.86	0	84	49	47.14	50	275	297	1.59	0.00	0.00	1.94	196206	
1682945427508	5.86	0	84	49	47.14	48	277	296	1.59	0.00	0.00	1.95	196206	
1682945428165	5.86	0	84	49	47.14	48	280	295	1.59	0.00	0.00	1.95	196206	
1682945428824	5.86	0	84	49	47.14	48	281	295	1.59	0.00	0.00	1.95	196206	
1682945429478	5.86	0	84	49	47.14	49	284	294	1.59	0.00	0.00	1.96	196206	
1682945430177	5.86	0	84	49	47.14	51	285	293	1.59	0.00	0.00	1.96	196206	
1682945431077	5.86	0	84	49	47.14	53	287	293	1.59	0.00	0.00	1.95	196206	
1682945431797	5.86	0	84	49	47.14	55	288	292	1.59	0.00	0.00	1.97	196206	
1682945432487	5.86	0	84	49	47.14	56	290	292	1.59	0.00	0.00	1.98	196206	
1682945433145	5.86	0	84	49	47.14	57	290	291	1.59	0.00	0.00	1.99	196206	
1682945433794	5.86	0	84	49	47.14	58	292	291	1.59	0.00	0.00	2.00	196206	
1682945434480	5.86	0	84	49	47.14	58	292	291	1.59	0.00	0.00	2.00	196206	
1682945435148	5.86	0	84	49	47.14	58	293	290	1.59	0.00	0.00	2.00	196206	
1682945435800	5.86	0	84	49	47.14	58	294	290	1.59	0.00	0.00	2.00	196207	
1682945436449	5.86	0	84	49	47.14	58	294	290	1.59	0.00	0.00	2.00	196207	
1682945437100	5.86	0	84	49	47.14	57	295	290	1.59	0.00	0.00	2.00	196207	
1682945437784	5.86	0	84	49	47.14	57	295	289	1.59	0.00	0.00	2.00	196207	
1682945438434	5.86	0	84	49	47.14	57	295	289	1.59	0.00	0.00	2.00	196207	
1682945439102	5.86	0	85	49	47.14	57	295	289	1.59	0.00	0.00	2.00	196207	
1682945439781	5.86	0	85	49	47.14	57	295	289	1.59	0.00	0.00	2.00	196207	
1682945440437	5.86	0	85	49	47.14	57	295	288	1.59	0.00	0.00	2.00	196207	
1682945441120	5.86	0	85	49	47.14	57	296	288	1.59	0.00	0.00	2.00	196207	
1682945441771	5.86	0	85	49	47.14	57	295	288	1.59	0.00	0.00	2.00	196207	
1682945442439	5.86	0	85	49	47.14	56	295	288	1.59	0.00	0.00	2.00	196207	
1682945443106	5.86	0	85	49	47.14	54	295	288	1.59	0.00	0.00	1.96	196207	
1682945443774	5.86	0	85	49	47.14	51	295	288	1.59	0.00	0.00	1.92	196207	
1682945444442	5.86	0	85	49	47.14	51	295	288	1.59	0.00	0.00	1.91	196207	
1682945445107	5.86	0	85	49	47.14	52	295	287	1.59	0.00	0.00	1.91	196207	
1682945445772	5.86	0	85	49	47.14	51	295	287	1.59	0.00	0.00	1.91	196207	
1682945446442	5.86	0	85	49	47.14	50	295	287	1.59	0.00	0.00	1.91	196207	
1682945447109	5.87	0	85	49	47.14	48	295	287	1.59	0.00	0.00	1.91	196207	
1682945447757	5.87	0	85	49	47.14	48	295	287	1.59	0.00	0.00	1.91	196207	
1682945448428	5.87	0	85	49	47.14	49	294	287	1.59	0.00	0.00	1.91	196207	
1682945449094	5.87	0	85	49	47.14	49	294	287	1.59	0.00	0.00	1.91	196207	
1682945449744	5.87	0	85	49	47.14	48	294	287	1.59	0.00	0.00	1.91	196207	
1682945450431	5.87	0	85	49	47.14	48	294	287	1.59	0.00	0.00	1.91	196207	
1682945451097	5.87	0	85	50	47.14	49	293	287	1.59	0.00	0.00	1.92	196207	
1682945451818	5.87	0	85	50	47.14	48	293	286	1.59	0.00	0.00	1.92	196207	
1682945452498	5.87	0	85	50	47.14	48	293	286	1.59	0.00	0.00	1.92	196207	
1682945453181	5.87	0	85	50	47.14	49	292	286	1.59	0.00	0.00	1.92	196207	
1682945453855	5.87	0	85	50	47.14	49	292	286	1.59	0.00	0.00	1.92	196207	
1682945454549	5.88	0	85	50	47.14	49	291	286	1.59	0.00	0.00	1.92	196207	
1682945455267	5.88	0	85	50	47.14	48	290	286	1.59	0.00	0.00	1.92	196207	
1682945455916	5.88	0	85	50	47.14	48	290	286	1.59	0.00	0.00	1.92	196207	
1682945456592	5.88	0	85	50	47.14	48	290	286	1.59	0.00	0.00	1.92	196207	
1682945457302	5.88	0	85	50	47.14	48	289	286	1.59	0.00	0.00	1.92	196207	
1682945457953	5.88	0	85	50	47.14	48	288	285	1.59	0.00	0.00	1.92	196207	
1682945458588	5.88	0	85	50	47.14	48	288	285	1.59	0.00	0.00	1.92	196207	
1682945459266	5.88	0	85	50	47.14	48	287	285	1.59	0.00	0.00	1.92	196207	
1682945459919	5.88	0	85	50	47.14	48	287	285	1.59	0.00	0.00	1.92	196207	
1682945460586	5.88	0	85	50	47.14	48	286	285	1.59	0.00	0.00	1.93	196207	
1682945461251	5.89	0	85	50	47.14	48	286	285	1.59	0.00	0.00	1.93	196207	
1682945461943	5.89	0	85	50	47.14	49	286	284	1.59	0.00	0.00	1.92	196207	
1682945462628	5.89	0	85	50	47.14	49	285	284	1.59	0.00	0.00	1.93	196207	
1682945463323	5.89	0	85	50	47.14	49	285	284	1.59	0.00	0.00	1.92	196207	
1682945463975	5.89	0	85	50	47.14	49	284	284	1.59	0.00	0.00	1.92	196207	
1682945464654	5.89	0	85	50	47.14	49	284	284	1.59	0.00	0.00	1.92	196208	
1682945465309	5.89	0	85	50	47.14	49	284	283	1.59	0.00	0.00	1.93	196208	
1682945465973	5.89	0	85	50	47.14	50	283	283	1.59	0.00	0.00	1.93	196208	
1682945466651	5.89	0	85	50	47.14	50	283	283	1.59	0.00	0.00	1.93	196208	
1682945467310	5.89	0	85	50	47.14	51	283	283	1.59	0.00	0.00	1.93	196208	
1682945467977	5.90	0	86	50	47.14	51	283	283	1.59	0.00	0.00	1.93	196208	
1682945468645	5.90	0	86	50	47.14	51	282	282	1.59	0.00	0.00	1.93	196208	
1682945469318	5.90	0	86	50	47.14	52	282	282	1.59	0.00	0.00	1.93	196208	
1682945469997	5.90	0	86	50	47.14	52	282	282	1.59	0.00	0.00	1.93	196208	
1682945470647	5.90	0	86	50	47.14	52	281	282	1.59	0.00	0.00	1.93	196208	
1682945471298	5.90	0	86	50	47.14	53	282	281	1.59	0.00	0.00	1.93	196208	
1682945471966	5.90	0	86	50	47.14	53	281	281	1.59	0.00	0.00	1.93	196208	
1682945472616	5.90	0	86	50	47.14	53	281	281	1.59	0.00	0.00	1.92	196208	
1682945473282	5.90	0	86	50	47.14	53	281	281	1.59	0.00	0.00	1.92	196208	
1682945473950	5.90	0	86	50	47.14	52	281	281	1.59	0.00	0.00	1.92	196208	
1682945474618	5.90	0	86	50	47.14	52	281	280	1.59	0.00	0.00	1.92	196208	
1682945475288	5.90	0	86	50	47.14	52	281	280	1.59	0.00	0.00	1.92	196208	
1682945475967	5.90	0	86	50	47.14	52	281	280	1.59	0.00	0.00	1.92	196208	
1682945476618	5.90	0	86	50	47.14	53	281	280	1.59	0.00	0.00	1.92	196208	
1682945477303	5.90	0	86	50	47.14	52	281	280	1.59	0.00	0.00	1.92	196208	
1682945477970	5.90	0	86	50	47.14	52	281	280	1.59	0.00	0.00	1.92	196208	
1682945478619	5.90	0	86	50	47.14	52	281	279	1.59	0.00	0.00	1.92	196208	
1682945479268	5.90	0	86	50	47.14	52	281	279	1.59	0.00	0.00	1.92	196208	
1682945479935	5.90	0	86	50	47.14	52	281	279	1.59	0.00	0.00	1.92	196208	
1682945480589	5.90	0	86	50	47.14	53	281	279	1.59	0.00	0.00	1.92	196208	
1682945481273	5.90	0	86	50	47.14	53	281	279	1.59	0.00	0.00	1.92	196208	
1682945481924	5.90	0	86	50	47.14	53	281	278	1.59	0.00	0.00	1.92	196208	
1682945482593	5.90	0	86	50	47.14	53	281	278	1.59	0.00	0.00	1.92	196208	
1682945483259	5.90	0	86	50	47.14	53	281	278	1.59	0.00	0.00	1.92	196208	
1682945483933	5.90	0	86	50	47.14	52	282	278	1.59	0.00	0.00	1.92	196208	
1682945484628	5.90	0	86	50	47.14	52	281	278	1.59	0.00	0.00	1.92	196208	
1682945485292	5.91	0	86	50	47.14	53	282	278	1.59	0.00	0.00	1.92	196208	
1682945485944	5.91	0	86	50	47.14	51	282	278	1.59	0.00	0.00	1.92	196208	
1682945486595	5.91	0	86	50	47.14	50	282	277	1.59	0.00	0.00	1.91	196208	
1682945487279	5.91	0	86	50	47.14	50	282	277	1.59	0.00	0.00	1.92	196208	
1682945487928	5.91	0	86	50	47.14	49	282	277	1.59	0.00	0.00	1.91	196208	
1682945488602	5.91	0	86	50	47.14	49	282	277	1.59	0.00	0.00	1.92	196208	
1682945489280	5.91	0	86	50	47.14	49	282	277	1.59	0.00	0.00	1.92	196208	
1682945489952	5.91	0	86	50	47.14	49	283	277	1.59	0.00	0.00	1.92	196208	
1682945490628	5.91	0	86	50	47.14	49	283	277	1.59	0.00	0.00	1.92	196208	
1682945491299	5.91	0	86	50	47.14	49	283	277	1.59	0.00	0.00	1.92	196208	
1682945491946	5.91	0	86	50	47.14	49	283	276	1.59	0.00	0.00	1.92	196208	
1682945492617	5.92	0	86	50	47.14	49	283	276	1.59	0.00	0.00	1.92	196208	
1682945493264	5.92	0	86	50	47.14	49	283	276	1.59	0.00	0.00	1.92	196209	
1682945493934	5.92	0	86	50	47.14	49	283	276	1.59	0.00	0.00	1.92	196209	
1682945494603	5.92	0	86	50	47.14	49	283	276	1.59	0.00	0.00	1.92	196209	
1682945495248	5.92	0	86	50	47.14	49	283	276	1.59	0.00	0.00	1.92	196209	
1682945495903	5.92	0	86	50	47.14	48	283	276	1.59	0.00	0.00	1.92	196209	
1682945496573	5.92	0	86	50	47.14	48	283	276	1.59	0.00	0.00	1.92	196209	
1682945497234	5.92	0	87	50	47.14	49	282	276	1.59	0.00	0.00	1.92	196209	
1682945497938	5.92	0	87	50	47.14	49	282	276	1.59	0.00	0.00	1.93	196209	
1682945498589	5.92	0	87	50	47.14	49	282	276	1.59	0.00	0.00	1.93	196209	
1682945499255	5.93	0	87	50	47.14	49	282	275	1.59	0.00	0.00	1.93	196209	
1682945499919	5.93	0	87	50	47.14	51	282	275	1.59	0.00	0.00	1.94	196209	
1682945500607	5.93	0	87	50	47.14	51	281	275	1.59	0.00	0.00	1.94	196209	
1682945501258	5.93	0	87	50	47.14	52	281	275	1.59	0.00	0.00	1.94	196209	
1682945501907	5.93	0	87	50	47.14	53	281	275	1.59	0.00	0.00	1.96	196209	
1682945502592	5.93	0	87	50	47.14	54	281	275	1.59	0.00	0.00	1.96	196209	
1682945503261	5.93	0	87	50	47.14	54	281	275	1.59	0.00	0.00	1.97	196209	
1682945503926	5.93	0	87	50	47.14	55	281	275	1.59	0.00	0.00	1.97	196209	
1682945504593	5.93	0	87	50	47.14	55	281	275	1.59	0.00	0.00	1.98	196209	
1682945505244	5.93	0	87	50	47.14	55	281	275	1.59	0.00	0.00	1.98	196209	
1682945505896	5.93	0	87	50	47.14	55	280	275	1.59	0.00	0.00	1.99	196209	
1682945506579	5.93	0	87	50	47.14	55	280	275	1.59	0.00	0.00	1.99	196209	
1682945507232	5.93	0	87	50	47.14	55	280	274	1.59	0.00	0.00	1.99	196209	
1682945507897	5.93	0	87	50	47.14	55	280	274	1.59	0.00	0.00	1.99	196209	
1682945508548	5.93	0	87	50	47.14	55	280	274	1.59	0.00	0.00	1.99	196209	
1682945509231	5.93	0	87	50	47.14	56	279	274	1.59	0.00	0.00	1.99	196209	
1682945509882	5.93	0	87	50	47.14	55	279	274	1.59	0.00	0.00	1.99	196209	
1682945510545	5.93	0	87	50	47.14	55	280	274	1.59	0.00	0.00	1.99	196209	
1682945511203	5.93	0	87	50	47.14	55	279	274	1.59	0.00	0.00	1.99	196209	
1682945511900	5.93	0	87	50	47.14	55	279	274	1.59	0.00	0.00	1.99	196209	
1682945512546	5.94	0	87	50	47.14	55	279	274	1.59	0.00	0.00	1.99	196209	
1682945513217	5.94	0	87	50	47.14	55	279	274	1.59	0.00	0.00	1.99	196209	
1682945513903	5.94	0	87	50	47.14	55	279	273	1.59	0.00	0.00	1.99	196209	
1682945514554	5.94	0	87	50	47.14	55	279	273	1.59	0.00	0.00	1.99	196209	
1682945515236	5.94	0	87	51	47.14	55	279	273	1.59	0.00	0.00	1.99	196209	
1682945515919	5.94	0	87	51	47.14	55	280	273	1.59	0.00	0.00	1.99	196209	
1682945516591	5.94	0	87	51	47.14	55	280	273	1.59	0.00	0.00	1.99	196209	
1682945517252	5.94	0	87	51	47.14	55	280	273	1.59	0.00	0.00	1.99	196209	
1682945517922	5.94	0	87	51	47.14	55	280	273	1.59	0.00	0.00	1.99	196209	
1682945518578	5.94	0	87	51	47.14	55	281	273	1.59	0.00	0.00	1.99	196209	
1682945519257	5.94	0	87	51	47.14	55	281	273	1.59	0.00	0.00	1.99	196209	
1682945519925	5.94	0	87	51	47.14	55	280	273	1.59	0.00	0.00	1.99	196209	
1682945520609	5.94	0	87	51	47.14	55	281	273	1.59	0.00	0.00	1.99	196209	
1682945521278	5.94	0	87	51	47.14	55	281	272	1.59	0.00	0.00	1.99	196209	
1682945521963	5.94	0	87	51	47.14	55	281	272	1.59	0.00	0.00	1.99	196209	
1682945522627	5.94	0	87	51	47.14	55	281	272	1.59	0.00	0.00	1.99	196210	
1682945523295	5.94	0	87	51	47.14	55	281	272	1.59	0.00	0.00	1.99	196210	
1682945523944	5.94	0	87	51	47.14	55	281	272	1.59	0.00	0.00	1.99	196210	
1682945524596	5.94	0	87	51	47.14	55	282	272	1.59	0.00	0.00	1.99	196210	
1682945525260	5.94	0	87	51	47.14	55	282	272	1.59	0.00	0.00	1.99	196210	
1682945525930	5.94	0	88	51	47.14	55	282	272	1.59	0.00	0.00	1.99	196210	
1682945526580	5.94	0	88	51	47.14	55	282	272	1.59	0.00	0.00	1.99	196210	
1682945527248	5.94	0	88	51	47.14	55	282	272	1.59	0.00	0.00	1.99	196210	
1682945527911	5.94	0	88	51	47.14	55	282	272	1.59	0.00	0.00	1.99	196210	
1682945528581	5.94	0	88	51	47.14	55	283	272	1.59	0.00	0.00	1.99	196210	
1682945529230	5.94	0	88	51	47.14	55	283	272	1.59	0.00	0.00	1.99	196210	
1682945529901	5.94	0	88	51	47.14	55	283	272	1.59	0.00	0.00	2.00	196210	
1682945530550	5.94	0	88	51	47.14	55	283	272	1.59	0.00	0.00	2.00	196210	
1682945531219	5.94	0	88	51	47.14	56	283	272	1.59	0.00	0.00	2.00	196210	
1682945531911	5.94	0	88	51	47.14	56	283	272	1.59	0.00	0.00	2.00	196210	
1682945532569	5.94	0	88	51	47.14	57	283	272	1.59	0.00	0.00	2.00	196210	
1682945533237	5.94	0	88	51	47.14	57	283	272	1.59	0.00	0.00	2.00	196210	
1682945533887	5.94	0	88	51	47.14	57	283	272	1.59	0.00	0.00	2.00	196210	
1682945534554	5.94	0	88	51	47.14	57	283	272	1.59	0.00	0.00	2.00	196210	
1682945535238	5.94	0	88	51	47.14	56	283	272	1.59	0.00	0.00	2.00	196210	
1682945535905	5.94	0	88	51	47.14	56	282	272	1.59	0.00	0.00	2.00	196210	
1682945536558	5.94	0	88	51	47.14	56	282	272	1.59	0.00	0.00	2.00	196210	
1682945537241	5.94	0	88	51	47.14	56	282	272	1.59	0.00	0.00	2.00	196210	
1682945537891	5.94	0	88	51	47.14	56	282	271	1.59	0.00	0.00	2.00	196210	
1682945538559	5.94	0	88	51	47.14	56	282	271	1.59	0.00	0.00	2.00	196210	
1682945539224	5.94	0	88	51	47.14	56	282	271	1.59	0.00	0.00	2.00	196210	
1682945539891	5.94	0	88	51	47.14	56	282	271	1.59	0.00	0.00	2.00	196210	
1682945540560	5.94	0	88	51	47.14	56	281	271	1.59	0.00	0.00	2.00	196210	
1682945541243	5.94	0	88	51	47.14	55	282	271	1.59	0.00	0.00	2.00	196210	
1682945541898	5.94	0	88	51	47.14	54	281	271	1.59	0.00	0.00	2.00	196210	
1682945542613	5.94	0	88	51	47.14	53	281	271	1.59	0.00	0.00	1.98	196210	
1682945543259	5.94	0	88	51	47.14	52	281	271	1.59	0.00	0.00	1.96	196210	
1682945543929	5.94	0	88	51	47.14	51	281	271	1.59	0.00	0.00	1.96	196210	
1682945544584	5.94	0	88	51	47.14	51	281	271	1.59	0.00	0.00	1.95	196210	
1682945545264	5.94	0	88	51	47.14	51	281	271	1.59	0.00	0.00	1.96	196210	
1682945545932	5.94	0	88	51	47.14	52	280	271	1.59	0.00	0.00	1.96	196210	
1682945546595	5.94	0	88	51	47.14	52	280	271	1.59	0.00	0.00	1.96	196210	
1682945547267	5.94	0	88	51	47.14	52	280	271	1.59	0.00	0.00	1.96	196210	
1682945547917	5.94	0	88	51	47.14	52	280	271	1.59	0.00	0.00	1.96	196210	
1682945548601	5.94	0	88	51	47.14	52	279	271	1.59	0.00	0.00	1.97	196210	
1682945549250	5.94	0	88	51	47.14	53	279	271	1.59	0.00	0.00	1.99	196210	
1682945549934	5.94	0	88	51	47.14	55	279	271	1.59	0.00	0.00	1.99	196210	
1682945550586	5.94	0	88	51	47.14	56	279	271	1.59	0.00	0.00	2.00	196211	
1682945551253	5.94	0	88	51	47.14	56	278	270	1.59	0.00	0.00	2.00	196211	
1682945551904	5.94	0	88	51	47.14	56	277	270	1.59	0.00	0.00	2.00	196211	
1682945552578	5.95	0	88	51	47.14	56	278	270	1.59	0.00	0.00	2.00	196211	
1682945553237	5.95	0	88	51	47.14	56	277	270	1.59	0.00	0.00	2.00	196211	
1682945553904	5.95	0	88	51	47.14	56	277	270	1.59	0.00	0.00	2.00	196211	
1682945554555	5.95	0	89	51	47.14	56	277	270	1.59	0.00	0.00	2.00	196211	
1682945555239	5.95	0	89	51	47.14	56	277	270	1.59	0.00	0.00	2.00	196211	
1682945555890	5.95	0	89	51	47.14	56	277	270	1.59	0.00	0.00	2.00	196211	
1682945556558	5.95	0	89	51	47.14	79	276	270	1.59	0.00	0.00	0.00	196211	
1682945557247	5.95	0	89	51	47.14	81	276	270	1.59	0.00	12.99	1.74	196211	
1682945557924	5.95	0	89	51	47.14	77	276	270	1.59	0.00	16.73	1.75	196211	
1682945558575	5.95	0	89	51	47.14	77	276	270	1.59	0.00	16.73	1.75	196211	
1682945559259	5.95	0	89	51	47.14	77	276	269	1.59	0.00	16.73	1.75	196211	
1682945559943	5.96	0	89	51	47.14	77	276	269	1.59	0.00	16.73	1.75	196211	
1682945560612	5.96	0	89	51	47.14	77	276	269	1.59	0.00	16.72	1.75	196211	
1682945561312	5.96	0	89	51	47.14	77	277	269	1.59	0.00	16.73	1.75	196211	
1682945562043	5.96	0	89	51	47.14	77	277	269	1.59	0.00	16.73	1.75	196211	
1682945562913	5.96	0	89	51	47.14	78	277	269	1.59	0.00	16.72	1.75	196211	
